@relation 'Caracteristicas-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,1-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement-V'

@attribute Rectangularity1 numeric
@attribute Rectangularity2 numeric
@attribute HMean numeric
@attribute SMean numeric
@attribute Vmean numeric
@attribute MeanGray numeric
@attribute Eccentricity numeric
@attribute Ellipcity numeric
@attribute Orientation numeric
@attribute 'Amount of touching pixels' numeric
@attribute 'Amount of Skin' numeric
@attribute 'Number of touched corners' numeric
@attribute 'Hue std' numeric
@attribute Perimeter numeric
@attribute Compactness1 numeric
@attribute CentroideX numeric
@attribute CentroideY numeric
@attribute Size1 numeric
@attribute Size2 numeric
@attribute Polygonfillrate numeric
@attribute Skinfillrate numeric
@attribute Areacara numeric
@attribute Clasificacion {Pornografico,NoPornografico}

@data
0.310936,0.604374,23.881842,79.046098,117.779853,0.407424,1.643636,0.48954,0.1135,0,0.789262,0,35.098267,2707.4987,0.062628,267,329,11.892578,2.601563,50.313034,24.164714,0,Pornografico
0.704098,0.397834,28.931278,99.550426,197.943308,0.709474,0.722483,0.782289,-0.246161,0,31.571903,1,53.701674,737.095454,0.319126,505,453,4.491374,2.414876,26.328424,14.593424,0,NoPornografico
0.545392,0.643422,13.753632,99.187847,121.978879,0.542162,0.798754,0.535295,-0.072272,0,0.444995,0,19.484716,2766.167748,0.140618,300,332,27.871908,6.068197,64.335871,43.64974,0.086229,Pornografico
0.551559,0.509852,18.45977,71.99954,161.128276,0.517701,1.381961,0.66308,0.397079,0,26.847878,0,23.223237,235.982756,0.22735,403,397,0.327962,0.101074,24.320652,1.365234,0,NoPornografico
0.655447,0.418181,22.43104,123.248278,125.744941,0.708124,0.711327,0.395496,-1.218363,0,97.916793,1,31.368965,4454.042856,0.122409,284,225,62.905599,2.34196,75.445509,69.816732,0,NoPornografico
0.531069,0.625866,11.503556,112.677005,157.795867,0.648815,0.094073,0.339352,1.177346,0,1.329536,0,21.712995,6429.105048,0.039002,247,261,41.75944,8.86849,66.059327,59.836914,0.037036,Pornografico
0.612234,0.749489,33.230577,100.474834,147.850381,0.613515,0.230953,0.134631,0.523685,0,3.302895,0,58.056378,3179.991124,0.096291,402,277,25.22347,6.400553,62.170589,34.357422,0,Pornografico
0.363338,0.617252,16.507236,76.79636,157.424218,0.336065,0.565736,0.428231,0.557923,0,0.240494,0,9.492781,1547.359523,0.084161,331,206,5.219889,2.571289,55.736645,11.211263,0,Pornografico
0.407721,0.71971,15.31317,89.775293,153.98904,0.462475,0.169645,0.518432,0.214593,0,0.741092,1,11.846644,2516.108873,0.075191,382,326,12.330892,3.271159,45.300673,20.705404,0,Pornografico
0.327174,0.463459,15.319765,70.053845,181.617213,0.405895,0.209937,0.562788,-0.015624,0,1.143128,0,14.745895,4236.490691,0.044586,272,263,20.729004,2.941569,52.861876,26.821615,0,Pornografico
0.48813,0.310582,15.796873,110.117761,162.558177,0.580885,0.336906,0.247616,-0.463648,0,32.198632,0,9.401424,952.984848,0.165046,495,286,3.882813,2.135254,49.303409,14.611654,0,NoPornografico
0.555318,0.367924,33.605694,75.105946,192.323885,0.567145,0.261041,0.757172,-0.499347,0,14.753883,0,58.503453,581.119841,0.159694,228,172,1.396973,1.040853,17.288883,9.932943,0,NoPornografico
0.523757,0.399532,41.629691,117.114899,150.812588,0.413174,1.890238,0.544451,0.704494,0,1.760309,0,52.67476,4844.196318,0.075124,286,216,45.665527,2.213542,60.927247,42.200846,0,Pornografico
0.461065,0.452364,32.2658,107.084745,87.227354,0.455365,0.060434,0.182286,-0.179853,0,0.392495,0,58.366812,1363.553391,0.079557,343,422,3.831706,0.799967,29.825969,10.658529,0,Pornografico
0.338911,0.444011,20.750809,54.803375,184.842626,0.346741,0.373863,0.512232,-0.212938,0,0.103084,1,46.178449,967.87215,0.092936,488,427,2.255208,2.202311,23.109445,9.014974,0,Pornografico
0.309938,0.715159,25.756461,104.81672,181.263757,0.462161,0.709457,0.273328,-1.33083,0,97.633635,0,33.861358,2680.077344,0.073184,344,343,13.616862,4.343099,56.067043,21.996094,0,NoPornografico
0.289093,0.468758,12.207356,65.008489,171.493467,0.358856,0.63348,0.339353,0.072337,0,0.437918,0,23.512174,2119.935208,0.067813,435,297,7.894531,6.051432,35.28349,22.318685,0,Pornografico
0.364404,0.523569,10.257904,48.493264,199.494539,0.306136,0.835953,0.313112,1.349666,0,0.194132,0,17.758248,1539.217388,0.075283,175,388,4.62028,3.341309,27.295949,15.456055,0,Pornografico
0.591004,0.286806,22.781421,107.173427,153.103183,0.562005,0.685129,0.312096,1.442637,0,2.742761,0,41.870625,5610.404471,0.064533,360,231,52.618815,6.529134,59.907218,56.192708,0.330385,Pornografico
0.622466,0.921524,20.104278,104.815814,164.060298,0.581879,0.109196,0.47797,1.538549,0,90.431015,0,41.145126,1239.51176,0.209063,188,169,8.320475,0.586751,43.511194,8.715495,0,NoPornografico
0.584379,0.386087,57.049284,70.904847,197.706931,0.540351,0.243551,0.312244,-0.512389,0,90.676911,0,69.463084,2594.645886,0.113406,382,194,19.777018,0.909668,58.046503,21.183268,0,NoPornografico
0.539985,0.518121,21.491602,82.373002,176.211678,0.454931,0.035358,0.587691,-0.442374,0,0.910531,0,37.035832,2126.26111,0.231164,243,113,27.072103,10.423177,52.520738,38.928711,0,Pornografico
0.609803,0.652094,24.08605,73.806121,199.419763,0.562911,0.117414,0.158789,-0.544864,0,100,0,36.765696,2572.386002,0.112711,425,247,19.319987,0.846354,73.83649,18.189779,55.886827,NoPornografico
0.516761,0.519749,85.47017,105.654556,98.479737,0.509223,0.176777,0.48985,-0.024385,0,28.670245,0,77.169445,1192.374675,0.137754,102,49,5.073405,3.770833,33.496723,17.647461,0,NoPornografico
0.552288,0.563327,30.724774,101.867085,149.924044,0.607791,0.196405,0.395508,0.950547,0,0.257022,0,47.039306,974.097547,0.243562,248,304,5.986654,5.634766,63.729845,18.933594,0,Pornografico
0.598077,0.691311,37.478446,79.304189,178.706739,0.633273,0.101379,0.569884,0.165149,0,25.327829,0,62.338661,236.225397,0.210106,340,63,0.303711,0.147624,19.674915,1.340495,0,NoPornografico
0.640185,0.793769,36.20669,148.12712,159.23877,0.641232,0.624388,0.327582,-0.496423,0,98.908683,0,61.644936,4400.105915,0.114433,287,273,57.391602,1.720866,75.96264,58.344076,0,NoPornografico
0.231909,0.382338,15.746905,58.058672,214.15835,0.375168,0.593407,0.414496,1.570796,25699,0.305231,1,31.941831,1412.648845,0.099271,92,359,5.131673,4.768392,31.642025,28.291992,0,Pornografico
0.582598,0.602157,18.166699,127.897203,202.139195,0.589863,0.184888,0.064854,-0.448343,0,0.764796,0,2.398418,6982.703028,0.037188,251,242,46.969727,10.883138,63.282061,61.720703,0,Pornografico
0.464383,0.34736,17.025578,94.653008,165.440012,0.46513,0.224527,0.243393,1.134169,0,0.164625,0,23.621589,1462.246825,0.07901,236,140,4.376139,1.581868,54.796105,9.727539,0,Pornografico
0.350375,0.539736,33.418423,76.720923,168.89154,0.427164,1.016977,0.481838,1.555008,0,0.1502,0,56.047424,1936.798123,0.088721,459,397,8.621094,6.204427,51.56422,27.052734,0,Pornografico
0.349633,0.681078,31.22148,88.641206,134.220141,0.378811,0.838115,0.59013,0.776995,0,0.147805,0,40.959549,2420.042856,0.066153,405,280,10.036133,2.707031,38.769145,16.624023,0,Pornografico
0.322523,0.598805,111.435906,94.79571,114.320103,0.409024,0.824618,0.674274,0.900275,0,34.31681,1,71.145306,2768.351514,0.049844,433,105,9.895182,6.554199,37.824884,37.655599,0,NoPornografico
0.374897,0.470337,153.065443,146.871508,239.886805,0.46116,0.794542,0.689592,0.077856,0,58.2885,0,50.462495,633.480231,0.085676,284,405,0.890625,0.55485,43.807987,1.936198,0,NoPornografico
0.217089,0.631352,11.762392,56.850202,201.055429,0.339267,0.635887,0.580037,0.497172,0,0.626095,0,7.947074,3477.395237,0.029883,294,367,9.360677,2.548991,44.284178,21.11263,0,Pornografico
0.823289,0.642475,23.86272,117.986453,195.299733,0.82624,0.160076,0.418011,-0.856706,0,16.083219,1,19.640813,402.953319,0.584664,560,444,2.459147,2.230469,22.575644,15.677734,0,NoPornografico
0.362175,0.774871,16.745484,100.411004,131.117049,0.492541,0.771654,0.215991,1.035645,0,76.801618,0,15.673948,3038.368758,0.096134,279,236,22.989421,8.347656,60.890579,41.520833,8.468703,NoPornografico
0.584302,0.25376,48.244014,86.84305,139.563769,0.625586,0.117292,0.840034,0.514451,0,21.070395,1,78.954844,779.563492,0.089246,504,439,1.404948,1.220866,26.544911,7.426432,0,NoPornografico
0.646284,0.452198,29.241861,101.135404,152.732925,0.611584,0.187642,0.208063,-0.202322,0,49.241468,0,54.112289,1163.837662,0.231053,208,240,8.107096,5.465658,52.456998,16.243164,43.281428,NoPornografico
0.485435,0.716404,19.371014,72.056521,185.011758,0.553823,0.423872,0.452624,-0.05489,0,63.503712,0,18.569905,1062.801082,0.140372,347,416,4.107259,0.800618,28.982321,7.629557,0,NoPornografico
0.484216,0.829786,12.66195,119.678296,144.443785,0.485759,0.220415,0.135283,0.133811,0,0.248975,0,23.329146,1705.727056,0.087593,315,157,6.601725,5.990072,50.675225,40.729818,0.013883,Pornografico
0.342116,0.507863,165.810618,124.590618,72.053527,0.359636,1.367879,0.500835,1.05165,0,0.036577,0,16.308237,856.457936,0.069135,85,311,1.313639,0.967122,10.239297,3.02181,0,Pornografico
0.474664,0.658533,33.175996,74.359644,124.767191,0.4413,0.615229,0.384534,0.483447,0,63.56636,0,59.335391,479.178716,0.222882,297,78,1.325684,0.404622,18.933602,2.155924,0,NoPornografico
0.453618,0.500672,21.580134,109.838764,193.239263,0.489419,0.227202,0.527142,-1.245155,0,37.857608,0,22.863312,1921.727056,0.090592,447,307,8.666504,4.928711,50.960189,26.966797,0,NoPornografico
0.492245,0.556406,21.569951,112.210489,153.443528,0.409426,0.628027,0.566368,0.858543,0,65.086352,0,24.700026,3506.851081,0.063838,280,260,20.336914,8.589518,43.435154,31.872721,0,NoPornografico
0.607465,0.285332,16.790068,86.611404,157.127237,0.594825,0.456247,0.231013,1.377585,0,48.135409,0,25.26355,1414.004184,0.147629,263,173,7.646159,1.927246,24.295096,16.183594,0,NoPornografico
0.779619,0.465635,12.789772,106.630925,154.133841,0.75264,0.610778,0.114174,-1.231219,231211,1.433066,1,1.844646,4988.383043,0.120506,321,251,77.677897,1.700846,80.134005,75.744141,0,Pornografico
0.446701,0.486597,16.807604,103.244255,124.611494,0.548577,0.513007,0.27466,0.706355,109293,1.050834,1,24.04596,2601.758585,0.135782,168,243,23.809245,16.793294,64.46904,50.246419,0,Pornografico
0.522733,0.500823,10.283705,108.13262,201.855387,0.682862,0.315578,0.516156,-0.817945,89052,0.843406,1,4.054303,2761.172798,0.111713,214,383,22.062663,21.475911,67.148695,52.329102,0,Pornografico
0.853502,0.704246,10.964403,180.398126,102.348946,0.857611,0.767391,0.118146,-0.043451,0,31.068126,1,10.919018,266.183766,0.626689,465,347,1.150228,0.399577,14.341975,3.836914,0,NoPornografico
0.671703,0.722261,27.308564,112.276763,172.210913,0.677662,0.544995,0.332919,-0.723937,0,0.117431,0,33.384229,1358.11479,0.185548,474,245,8.865397,8.049967,65.751413,28.874674,0,Pornografico
0.459294,0.446525,34.257588,92.348829,129.00016,0.49795,0.050012,0.614216,0.694738,0,79.132642,0,52.988557,1222.34733,0.143155,363,250,5.54069,0.574056,54.229594,7.693685,0,NoPornografico
0.661577,0.639536,32.485375,192.290436,135.348031,0.649946,0.963666,0.184609,0.129305,89014,55.994917,1,62.169839,3214.905771,0.109566,157,307,29.334635,12.508464,57.757532,51.747396,1.087011,NoPornografico
0.581117,0.60521,19.817249,65.175939,205.152489,0.554367,0.550069,0.603514,1.321209,0,20.737365,1,34.34631,857.327994,0.217318,588,126,4.137695,3.257324,25.878641,19.927734,0,NoPornografico
0.434285,0.436638,102.473898,91.388644,180.46194,0.415989,0.372251,0.394955,0.17301,0,36.59664,0,76.195767,1788.004184,0.083583,129,384,6.921875,4.66748,51.736999,19.647786,0,NoPornografico
0.637415,0.357672,10.630726,125.114124,152.208096,0.568828,0.68728,0.127406,-1.113259,174744,1.536663,1,16.609766,6183.034847,0.064131,306,290,63.509277,2.585449,63.783215,58.959635,0.032238,Pornografico
0.708366,0.587146,30.288627,98.032138,188.646141,0.777664,0.202381,0.472205,-0.353997,0,42.95497,0,53.934841,826.943217,0.376191,341,349,6.6639,2.335286,58.774305,17.255534,0,NoPornografico
0.608571,0.347326,28.840885,132.527653,172.352458,0.585846,1,0.346538,1.570796,179972,1.548391,1,55.184619,5060.105915,0.091419,257,281,60.635417,3.646159,66.936009,60.520182,0,Pornografico
0.238144,0.669949,31.278993,80.77957,184.529672,0.454629,1.335006,0.271034,0.401956,138571,1.178151,1,54.755872,3980.375901,0.053089,405,157,21.788411,18.220215,56.321147,45.622396,0,Pornografico
0.427484,0.550036,17.668271,49.618707,175.604692,0.438617,0.198844,0.039577,-0.463648,0,0.061849,1,29.736363,549.404112,0.27654,507,241,2.162272,1.049967,28.955469,9.361328,0,Pornografico
