@relation 'Caracteristicas-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,1'

@attribute Rectangularity1 numeric
@attribute Rectangularity2 numeric
@attribute HMean numeric
@attribute SMean numeric
@attribute Vmean numeric
@attribute MeanGray numeric
@attribute Eccentricity numeric
@attribute Ellipcity numeric
@attribute Orientation numeric
@attribute 'Amount of touching pixels' numeric
@attribute 'Amount of Skin' numeric
@attribute 'Number of touched corners' numeric
@attribute 'Hue std' numeric
@attribute Perimeter numeric
@attribute Compactness1 numeric
@attribute CentroideX numeric
@attribute CentroideY numeric
@attribute Size1 numeric
@attribute Size2 numeric
@attribute Polygonfillrate numeric
@attribute Skinfillrate numeric
@attribute Areacara numeric
@attribute Clasificacion {Pornografico,NoPornografico}

@data
0.609598,0.532515,50.702114,95.869431,122.526764,0.558764,0.984978,0.493754,-1.42528,0,0.13436,0,74.067872,1212.70772,0.151365,333,162,5.766439,5.728353,53.676185,17.650391,0,Pornografico
0.307104,0.498553,22.322776,83.341458,89.32581,0.270611,0.316202,0.450729,0.772847,0,0.3479,0,31.738548,3040.042856,0.054819,367,153,13.123698,1.269043,39.865756,18.895508,0,Pornografico
0.547907,0.437275,17.687573,58.824747,211.290613,0.493986,0.185706,0.254374,-0.344647,0,0.263384,0,36.45522,1681.300649,0.158582,306,146,11.612142,0.789714,49.344248,11.506185,0,Pornografico
0.433004,0.374079,24.510332,79.988207,197.111654,0.579463,0.690464,0.380431,0.041992,0,0.402568,1,43.779905,1866.070201,0.140165,518,382,12.643392,8.939779,58.516489,39.227214,0,Pornografico
0.284092,0.403256,49.40133,79.413907,160.296949,0.306424,0.599639,0.314616,1.088479,0,0.338499,1,52.383839,3052.344371,0.053005,547,219,12.79248,3.755046,31.4298,24.064128,0,Pornografico
0.227192,0.475217,22.916823,80.282782,174.913312,0.363048,0.048419,0.523008,-1.217806,0,0.450859,0,34.616944,2811.824602,0.053525,216,247,10.962402,4.624837,43.9706,24.343424,0.01588,Pornografico
0.39031,0.370731,19.898672,99.062643,225.039645,0.47404,0.263048,0.511869,1.570796,145625,1.095944,1,19.679785,4161.231673,0.086699,262,152,38.888835,3.652669,47.830582,48.896484,0.019989,Pornografico
0.39374,0.436445,16.102237,99.092174,223.718353,0.461074,0.413863,0.406437,0.015624,114131,0.851005,1,11.893133,4089.769912,0.065707,285,268,28.469564,12.092448,55.706244,41.001302,0,Pornografico
0.702661,0.370609,16.900355,105.629261,216.810228,0.59234,0.688576,0.455841,1.570796,181967,1.338654,1,12.717932,7870.213562,0.043633,281,227,70.010091,4.931315,58.777875,60.88737,0,Pornografico
0.724217,0.327272,16.617826,107.057985,210.216553,0.640016,0.983299,0.474776,1.570796,196613,1.425775,1,15.786226,6261.478498,0.07105,274,233,72.157878,3.628581,63.970341,65.22168,0,Pornografico
0.523918,0.523331,18.354456,95.612354,210.890478,0.453936,0.454455,0.380208,-0.122972,0,0.574254,0,20.061884,3162.105915,0.111478,355,316,28.874349,19.935221,54.126891,47.254232,0,Pornografico
0.558026,0.665894,14.13405,123.579647,226.307063,0.553336,0.687994,0.308021,-0.599359,165381,1.172735,1,3.657878,6168.931383,0.054869,328,276,54.090332,2.24349,59.311884,56.027018,0,Pornografico
0.554754,0.557361,20.72437,101.305644,185.594652,0.552706,0.809643,0.594204,-1.47804,0,0.256277,0,20.640019,1651.006276,0.155114,252,234,10.952637,6.00651,38.346612,22.840169,0,Pornografico
0.455579,0.513149,28.915023,69.250528,173.942817,0.456927,1.024294,0.485517,1.44717,0,0.142758,0,53.902216,1326.991991,0.131783,221,248,6.01123,5.34196,42.802669,25.189128,0,Pornografico
0.551475,0.763284,14.952933,89.629146,192.225644,0.58332,0.312274,0.499208,0.776389,0,0.514049,0,21.023556,3162.150504,0.087039,338,282,22.544922,4.259603,53.740141,37.502279,0,Pornografico
0.393146,0.459908,27.948861,87.75549,164.165347,0.476039,0.219059,0.477876,1.303291,0,0.791621,0,36.099533,4866.456203,0.049988,420,300,30.666504,6.027181,55.288913,38.271484,0,Pornografico
0.479676,0.73867,21.764842,68.706283,197.968433,0.470474,1.794856,0.419301,1.377084,0,0.452039,0,35.918986,3166.309883,0.070593,346,256,18.333171,4.444824,46.555223,28.666667,0,Pornografico
0.618736,0.551073,23.161377,81.368056,180.286868,0.454998,0.311408,0.101639,1.107149,0,0.746026,0,37.341788,2801.13831,0.202344,341,226,41.127116,2.806803,66.536169,36.481445,0,Pornografico
0.536885,0.50665,27.49649,90.077568,199.599914,0.525086,1.088344,0.567836,1.233543,0,0.041775,0,33.589387,454.007143,0.361251,370,356,1.928874,1.080078,28.396724,4.79069,0,Pornografico
0.438479,0.562324,26.670825,109.525198,165.786627,0.424262,0.26081,0.203206,-0.102207,0,0.516008,0,35.362157,3628.064284,0.068843,307,259,23.47347,1.004232,52.774886,26.894857,0,Pornografico
0.44486,0.508904,13.174748,127.918474,139.458997,0.590012,0.288515,0.378066,-1.250761,0,1.160379,0,14.533875,6477.995308,0.038987,325,180,42.380697,3.756185,63.042487,58.520833,0,Pornografico
0.428719,0.629574,14.105545,102.190814,202.361105,0.510874,0.72266,0.430958,-0.39459,0,0.539879,1,14.840813,4102.566809,0.050611,382,377,22.066081,8.94694,57.056546,43.781901,0,Pornografico
0.662601,0.344801,15.722725,126.347871,188.069492,0.633454,1,0.237461,1.570796,194597,1.275333,1,8.791377,7717.087804,0.042795,295,255,66.018717,1.688314,64.641332,65.017904,0,Pornografico
0.450593,0.473449,15.336104,129.982402,167.362367,0.544805,0.745639,0.484465,1.393571,167364,1.084955,1,6.926716,5457.939392,0.05818,265,302,44.895182,5.771647,58.40892,56.147786,0,Pornografico
0.488711,0.421081,33.489633,61.151909,196.158664,0.410377,1.086717,0.442003,0.961441,0,0.556046,0,43.223217,3049.57186,0.094107,379,288,22.670898,3.547689,55.794895,28.74056,0.053156,Pornografico
0.300603,0.756175,17.941565,90.771347,152.914848,0.462186,0.257224,0.149932,-0.812419,0,0.411484,0,29.690266,2208.555483,0.107167,278,342,13.540853,7.115234,51.641943,37.6875,0,Pornografico
0.394375,0.589244,21.199032,108.555358,199.515825,0.461809,0.576906,0.474192,0.979639,0,0.172051,0,27.643194,2277.616449,0.048162,246,152,6.472005,6,60.608546,23.578125,0,Pornografico
0.426878,0.585778,15.494037,136.755682,168.92274,0.605819,1.272349,0.38095,1.510344,0,0.584779,1,26.515741,2379.741341,0.139496,418,282,20.46403,15.070638,63.039406,55.355143,0,Pornografico
0.387977,0.653486,16.565758,73.042664,191.634831,0.472232,0.896139,0.263264,-0.109944,0,0.128932,0,24.583095,1618.406204,0.078016,359,202,5.293294,1.957194,42.309153,14.967448,0,Pornografico
0.600364,0.447368,45.945223,78.517066,200.185862,0.560426,0.272436,0.756996,-0.422854,0,0.059487,0,62.778266,784.859956,0.185648,297,262,2.962402,0.929036,27.359922,6.258464,0,Pornografico
0.551173,0.372999,11.885342,107.195626,198.984793,0.559991,0.147502,0.127367,-0.136403,0,0.374228,0,13.834701,2529.866233,0.115571,381,345,19.160807,10.695801,54.527053,51.565755,0,Pornografico
0.588307,0.268684,12.278682,96.033162,194.011343,0.575189,0.708535,0.139601,-0.942428,0,0.826715,0,15.265406,4546.657213,0.083082,209,277,44.489746,2.674805,57.10543,50.277018,0,Pornografico
0.303893,0.28732,52.481767,110.494482,159.103362,0.356063,0.161934,0.248769,-0.244979,0,0.185859,0,68.628653,1488.690476,0.098611,284,277,5.661133,5.23291,39.449994,29.252279,0,Pornografico
0.436354,0.362223,16.437776,121.44201,150.251867,0.468046,0.543812,0.26433,0.922464,0,0.108792,0,22.729996,1265.595021,0.117365,242,150,4.869629,2.493164,46.558311,13.732422,0,Pornografico
0.771461,0.674443,14.297493,109.665321,141.817573,0.751275,0.38553,0.334291,1.439208,0,0.086241,0,21.343292,654.190909,0.417043,318,156,4.623372,2.943034,62.11189,13.147786,0,Pornografico
0.594335,0.549002,13.992258,112.931566,125.362242,0.596298,0.200092,0.609539,-0.516034,0,0.5882,0,20.970073,3290.927199,0.108384,293,241,30.406738,1.655762,65.141521,33.52181,0,Pornografico
0.57174,0.544712,14.991789,93.431994,131.467293,0.50175,0.469534,0.418099,0.660306,0,0.180188,0,23.4294,1815.526045,0.091104,315,221,7.778809,3.520996,56.603819,17.041992,0,Pornografico
0.366056,0.668768,23.665793,88.284983,123.020379,0.380554,0.48685,0.24355,1.272799,0,0.277342,0,31.09478,2901.152596,0.065,355,237,14.171712,0.329102,52.185418,15.39974,0.012508,Pornografico
0.730404,0.557719,18.872453,108.856098,139.210736,0.721624,1.843562,0.406651,0.573325,189816,1.130394,1,36.701828,4166.677416,0.138509,350,178,62.291178,1.520508,78.308992,63.873047,0,Pornografico
0.411527,0.528641,25.993178,103.13716,144.516503,0.43646,0.608705,0.162019,0.308722,0,0.285928,1,25.583169,1978.011327,0.143641,411,270,14.558105,6.885091,52.260123,26.307617,0,Pornografico
0.352706,0.55493,20.447925,105.845088,146.841006,0.335034,0.39081,0.406232,1.391781,0,0.422751,0,21.432257,4286.826694,0.042864,276,259,20.404948,1.154948,42.492555,26.851237,0,Pornografico
0.584638,0.367613,11.224311,105.511646,152.675679,0.570037,0.529599,0.425092,1.146344,0,0.210646,0,7.061963,1297.560533,0.253971,406,183,11.07666,6.436198,56.321619,38.75293,0,Pornografico
0.337777,0.573654,14.041674,108.836372,132.833897,0.470885,0.475901,0.484916,-0.767649,0,0.323782,0,11.017245,3838.653029,0.032757,264,353,12.503418,9.086751,51.796162,35.586589,0,Pornografico
0.794706,0.52811,9.631138,100.952324,140.235167,0.801262,1.021531,0.409072,0.885975,230552,1.325679,1,12.427231,4059.613491,0.1737,318,212,74.15446,2.889811,82.639182,77.625651,0,Pornografico
0.800689,0.558331,10.070537,145.780563,176.254919,0.742464,0.75803,0.20472,1.4216,228085,1.294516,1,6.137104,5676.750576,0.095567,312,244,79.777181,2.228678,77.665063,75.157552,0,Pornografico
0.771252,0.339359,11.471445,155.035521,172.818226,0.67998,0.933194,0.245742,1.570796,208890,1.171682,1,12.859754,7010.588237,0.060358,328,242,76.844238,2.802246,68.72194,69.492839,0,Pornografico
0.433311,0.454348,23.194825,103.789608,139.460857,0.423488,1.29466,0.377648,0.440347,0,0.126047,0,21.428074,1288.104689,0.148706,331,131,6.391439,5.785645,46.171189,21.03125,0,Pornografico
0.488386,0.398391,31.546355,72.381564,179.202717,0.470377,0.364234,0.293502,0,0,0.143845,0,49.033334,1340.288455,0.183413,354,159,8.534831,7.265625,54.278659,22.585286,0,Pornografico
0.664396,0.288849,52.336855,89.103105,190.970972,0.647315,1.656935,0.506844,0.061035,0,0.094261,0,65.877999,731.144228,0.392984,350,239,5.441895,4.389486,36.376933,14.173828,0,Pornografico
0.364469,0.324258,63.419778,72.912057,155.852517,0.450838,1.089609,0.478691,0.910948,0,0.352771,0,76.338735,3002.677416,0.068128,329,292,15.911621,3.945313,52.480646,26.756185,0.020162,Pornografico
0.500521,0.616678,13.001273,109.973848,173.435221,0.633437,0.396722,0.285267,-1.507639,194592,1.064609,1,22.576848,8365.913273,0.027507,244,210,49.869792,16.361491,65.142148,65.080078,0,Pornografico
0.421092,0.422975,26.569479,84.800889,177.999777,0.517881,0.523239,0.354127,1.050672,0,0.417053,0,35.202782,2836.812409,0.087306,289,282,18.200195,7.284993,56.010625,36.448893,0,Pornografico
0.444482,0.737334,20.391365,92.848657,161.353757,0.493523,0.467068,0.162688,-0.202711,117567,0.63509,1,44.65153,5612.744658,0.042063,297,311,34.325358,5.239583,62.4682,40.598633,0,Pornografico
0.566419,0.676403,12.071257,106.808983,186.963716,0.716092,1.15657,0.27997,-0.565484,208526,1.113395,1,4.690394,5233.201369,0.0754,317,309,53.490072,11.142253,71.696161,71.970703,0.029564,Pornografico
0.290917,0.475708,27.238091,41.782739,205.533721,0.344205,0.295016,0.304657,0.948126,0,0.044795,0,54.616949,788.658946,0.128162,269,332,2.064941,1.989909,29.924889,15.857096,0,Pornografico
0.51321,0.214138,21.931094,59.11302,207.352286,0.542375,1.272773,0.563654,0.70373,0,0.197825,0,42.821555,1651.1829,0.12768,321,356,9.017415,4.313802,48.162381,22.419271,0,Pornografico
0.381305,0.562485,19.736141,56.256664,212.688252,0.49762,0.365394,0.598614,0.338324,0,0.245239,0,44.065792,2390.964646,0.077607,228,359,11.492513,6.29541,50.509272,26.930339,0,Pornografico
0.406421,0.452957,17.144269,82.430429,165.349729,0.57598,0.318238,0.267739,-0.579716,0,0.793726,0,31.008665,5052.705986,0.052386,299,292,34.644368,16.279948,63.348834,51.558919,0,Pornografico
0.455772,0.542505,18.088837,67.286034,158.065638,0.437205,0.861402,0.373533,0.751992,0,0.686039,0,27.391449,3760.645886,0.121627,344,176,44.557943,3.187826,52.572677,44.096029,0,Pornografico
0.647935,0.675102,12.596026,133.687965,203.85223,0.681732,0.61955,0.605659,0.57203,0,0.123283,0,15.246588,696.759451,0.524581,433,414,6.597005,6.460938,75.801667,43.432943,0,Pornografico
0.644455,0.554406,26.554489,103.414869,161.394805,0.625447,0.739853,0.325072,1.418147,0,0.085706,0,44.922948,965.002092,0.228197,223,407,5.50472,4.722982,61.017178,14.086914,0,Pornografico
0.516835,0.505762,17.262547,56.467726,223.418128,0.445186,0.670214,0.430755,0.741309,0,0.686027,0,37.208619,4473.108007,0.092647,343,288,48.019694,2.49349,64.890004,44.165365,0,Pornografico
0.54294,0.416561,13.667329,93.02959,182.826481,0.644158,0.432506,0.598073,1.35566,0,0.601719,0,15.712545,2551.089537,0.191592,312,331,32.299642,4.327474,64.993358,47.320964,0.033972,Pornografico
0.457866,0.768549,39.410983,109.216522,175.725376,0.47853,0.250468,0.574184,-0.608689,0,0.143976,0,50.793326,1589.124025,0.12898,366,237,8.437337,1.783366,55.501745,14.556315,0,Pornografico
0.537265,0.489286,61.402003,84.086855,183.422002,0.51219,1.23591,0.312934,0.925606,127105,92.25348,1,77.315319,5786.774962,0.049832,286,205,43.226725,3.007813,57.492926,45.716797,0,Pornografico
0.463405,0.697521,19.952934,65.347162,191.305469,0.418777,0.620123,0.26582,0.281021,0,33.531923,0,33.712007,3219.713996,0.09521,228,271,25.567383,6.145996,60.980283,32.517578,0,Pornografico
0.444167,0.49526,109.614782,102.575885,166.631918,0.482662,0.414702,0.288124,-0.821594,0,37.412728,0,77.631631,5346.813634,0.056858,256,228,42.106608,0.948893,54.949496,47.683268,0,Pornografico
0.429678,0.542005,10.997246,219.397032,158.369051,0.564532,0.596949,0.328373,1.22341,0,15.2869,0,5.077486,3433.716954,0.064169,486,161,19.59847,10.732585,60.668147,47.748047,0,Pornografico
0.603969,0.751053,32.750836,84.405592,162.370009,0.495949,0.659982,0.536284,0.535372,69411,11.386636,1,43.547225,1488.253967,0.352515,229,325,20.225586,6.72998,72.681985,29.725911,0,Pornografico
0.460182,0.593789,38.564563,78.779353,118.522176,0.382863,0.683835,0.453076,0.49163,65243,9.5078,1,57.059407,3715.613491,0.058625,243,255,20.965983,5.311035,48.118181,25.629557,0,Pornografico
0.528688,0.636507,23.904844,127.880287,128.931518,0.70614,0.697531,0.431494,-0.537493,0,10.970287,0,48.295898,2324.077344,0.147058,298,176,20.575846,7.017415,66.181713,34.885417,0,Pornografico
0.635886,0.595927,23.184473,77.846899,178.028317,0.546042,0.748884,0.205476,0.132552,0,4.04279,0,38.387049,1583.962554,0.191378,195,249,12.437988,9.321452,60.347266,32.783529,0,Pornografico
0.595847,0.589124,23.919255,63.910303,146.61126,0.509346,0.501486,0.179052,-0.424561,156471,15.033926,1,34.776104,3451.221572,0.192413,324,279,59.367676,8.36263,65.691605,51.468099,0,Pornografico
0.245448,0.384737,43.354685,52.508837,223.032728,0.34512,0.876796,0.243057,-0.182012,0,8.347216,1,66.780884,5211.901946,0.031182,245,304,21.941243,4.943197,37.274108,33.118815,0,Pornografico
0.462219,0.500328,38.810606,102.925883,147.562254,0.47155,0.786531,0.512709,0.14073,0,8.023025,1,56.483235,4406.671499,0.06202,290,243,31.197428,2.171387,51.171686,38.482747,1.284912,Pornografico
0.685944,0.429151,13.61241,81.286681,166.854187,0.691305,0.353501,0.331153,-1.015951,0,14.203892,0,17.155579,2685.006276,0.359093,304,225,67.060384,5.407552,78.45159,69.111328,0,Pornografico
0.570708,0.432888,35.23584,81.888473,138.493779,0.486191,0.697429,0.480192,1.162369,0,9.239763,0,47.919163,3477.713996,0.181498,293,267,56.862956,5.64388,66.427973,49.422201,0,Pornografico
0.609696,0.816135,23.711087,104.273454,151.793834,0.631791,0.550459,0.424183,-0.48421,0,2.457922,0,35.596246,1357.643794,0.246593,155,306,11.773926,4.618652,53.737958,27.43099,0,Pornografico
0.684508,0.716001,74.165976,195.385842,88.586528,0.609163,1.033324,0.498661,-1.547326,0,3.808981,0,80.243129,2333.540331,0.130252,133,221,18.37321,15.902507,65.743642,40.289714,0,Pornografico
0.47288,0.568147,13.928676,245.758947,156.392531,0.579117,1.48322,0.472467,0.657777,0,2.967789,0,25.581984,1702.288455,0.17968,346,189,13.48763,7.582357,54.973101,32.60026,0,Pornografico
0.676707,0.631783,30.156979,62.300247,202.378255,0.68012,0.688668,0.448436,1.109181,0,100,0,46.862568,5659.228714,0.08127,371,225,67.424154,4.161296,69.97534,68.387044,0,Pornografico
0.614426,0.426674,19.896787,66.084443,208.872501,0.67191,0.774935,0.268438,1.113173,202218,49.104207,1,32.348267,3779.866233,0.162045,359,222,59.973307,9.156901,73.02899,66.615885,0,Pornografico
0.529395,0.538592,58.277931,65.448225,159.711961,0.552059,0.266327,0.197457,-1.421539,0,23.057386,0,71.467426,3920.76782,0.104683,357,244,41.685547,11.725586,56.834496,56.770182,0.488201,Pornografico
0.810644,0.514273,15.916314,69.159426,224.992321,0.759354,0.591094,0.676475,-0.695416,0,18.444997,0,15.575093,2337.241774,0.361057,312,330,51.09196,23.10612,72.624816,71.583659,0,Pornografico
0.689363,0.504345,17.71629,91.693075,162.944854,0.664298,1.506175,0.187625,0.758545,0,20.203472,0,30.56895,4173.991124,0.148897,307,216,67.198405,0.491211,71.133719,66.657552,0,Pornografico
0.717755,0.420058,14.725595,90.41446,181.15914,0.699039,0.698002,0.403223,1.133221,0,16.767787,0,10.499456,3715.734198,0.188267,289,228,67.333659,1.06071,72.717547,65.976888,0,Pornografico
0.704386,0.496461,15.945211,83.245439,179.08941,0.725442,0.493762,0.328353,1.513716,0,14.625969,0,22.804536,4004.025612,0.156643,290,221,65.053874,2.305827,74.438879,67.650716,0,Pornografico
0.705777,0.824675,85.67,76.503333,74.52,0.65,0.556466,0.688507,0.071307,0,0.013792,0,86.00458,64.970563,0.488225,267,71,0.053385,0.020671,7.690568,0.404622,0,Pornografico
0.463997,0.59357,32.965851,153.471867,102.990982,0.547968,0.476474,0.2976,0.589661,0,5.621115,0,56.264151,2750.805266,0.119275,209,245,23.37972,4.018229,55.083328,35.143555,0,Pornografico
0.547109,0.616952,73.885639,107.132174,143.339554,0.501377,0.495676,0.409128,-0.446982,0,6.272955,1,78.102901,3861.755626,0.084803,377,246,32.760254,1.562663,55.458462,37.123047,0,Pornografico
0.664019,0.330555,15.576318,104.958359,140.24965,0.685673,0.888095,0.285019,0.865228,201862,11.005872,1,36.969663,5098.843938,0.094137,337,222,63.397624,5.428223,69.100924,67.580404,0,Pornografico
0.428261,0.735928,13.598887,85.304876,179.907607,0.501601,0.390285,0.073047,0.54428,0,6.212882,0,20.593243,3708.868325,0.092928,283,354,33.113118,6.254557,58.491188,43.344401,0,Pornografico
0.676559,0.559372,16.979744,130.76127,166.612005,0.579059,0.66631,0.277384,-0.601683,0,8.146837,1,28.859288,5350.6816,0.088996,330,273,66.002116,3.387207,66.560506,59.380859,0,Pornografico
0.723052,0.480889,19.185085,111.663361,111.491306,0.703051,0.70852,0.19744,1.453688,0,1.428775,0,24.791984,981.889394,0.411601,541,89,10.27946,9.847331,40.096739,24.94694,0,Pornografico
0.47926,0.610716,22.497303,73.628675,191.60424,0.472367,0.523937,0.226957,0.951554,0,3.57749,0,38.511104,3892.836795,0.061527,306,295,24.152669,1.614421,58.935521,27.727865,0,Pornografico
0.503401,0.682672,15.148372,55.826047,156.233488,0.530698,0.253099,0.278836,0.71883,0,0.04965,0,1.49599,222.083261,0.26396,86,282,0.33724,0.064616,8.923486,0.684896,0,Pornografico
0.630059,0.185852,16.266931,63.927802,164.254394,0.621622,0.412817,0.206595,0.204018,0,0.424421,0,28.65329,575.705627,0.353631,260,253,3.036133,2.904297,36.631218,8.793945,0,Pornografico
0.321441,0.377521,9.171897,62.516761,137.47579,0.427879,0.416853,0.314764,1.414194,0,0.358236,0,22.399446,1011.813275,0.075538,255,310,2.003255,1.891602,37.077469,5.317057,0,Pornografico
0.612234,0.749489,33.230577,100.474834,147.850381,0.613515,0.230953,0.134631,0.523685,0,3.302895,0,58.056378,3179.991124,0.096291,402,277,25.22347,6.400553,62.170589,34.357422,0,Pornografico
0.695005,0.502475,22.026741,88.857423,148.479025,0.574536,0.507752,0.113506,-1.375852,0,2.809234,0,43.098321,2264.025612,0.18453,462,280,24.50179,12.400553,54.348206,38.904297,0,Pornografico
0.639067,0.524598,33.013253,99.99219,137.240921,0.50654,0.823968,0.645349,0.447374,0,0.89476,1,57.204434,1112.281313,0.220399,472,172,7.063314,6.109212,43.123087,22.636719,0,Pornografico
0.499255,0.598679,50.515312,96.692889,132.828247,0.522162,0.07871,0.154229,-0.334737,0,1.824863,0,71.129223,2603.599205,0.087291,468,217,15.327962,9.803874,59.541549,33.141927,0,Pornografico
0.537178,0.772185,38.388313,116.623861,177.511155,0.5727,0.803967,0.330148,0.39696,0,2.448892,0,38.810275,1916.957503,0.219699,329,305,20.913249,12.085775,67.044738,33.990885,0,Pornografico
0.713265,0.501069,20.603448,59.823116,128.733078,0.666667,4.506595,0.849588,1.51289,0,0.036785,0,47.603317,208.526912,0.272664,229,206,0.307129,0.296061,8.244912,0.866862,0,Pornografico
0.503001,0.3976,34.415111,78.922759,165.636452,0.512773,0.28297,0.272433,0.972377,0,1.591924,0,44.548863,2124.832611,0.126546,159,377,14.80013,12.035156,56.16063,34.689779,0,Pornografico
0.78125,0.721154,11.036765,55.595588,124.139706,0.808824,1.017426,0.738068,1.385448,0,0.003738,0,0.444047,44.242641,0.561741,284,363,0.028483,0.024414,4.202719,0.227865,0,Pornografico
0.482274,0.385127,34.842402,95.684615,93.443089,0.473859,0.399923,0.120746,-0.197396,0,0.510404,0,60.78836,1515.536147,0.083432,346,422,4.96403,0.329915,41.26765,9.347005,0,Pornografico
0.461065,0.452364,32.2658,107.084745,87.227354,0.455365,0.060434,0.182286,-0.179853,0,0.392495,0,58.366812,1363.553391,0.079557,343,422,3.831706,0.799967,29.825969,10.658529,0,Pornografico
0.433256,0.584518,9.936375,251.083772,179.893427,0.408083,0.939095,0.433861,0.676822,0,0.770829,0,7.081347,2184.028571,0.050202,384,100,6.203125,5.483887,43.428971,30.572591,0,Pornografico
0.809097,0.353977,8.55364,249.104153,175.642583,0.621836,0.48283,0.301506,0.370891,0,0.466062,0,9.703085,596.693434,0.667084,274,62,6.152507,3.760905,46.972415,23.153971,0,Pornografico
0.684306,0.473962,122.522446,97.400341,162.797787,0.65621,0.050074,0.357322,-0.321751,0,0.512799,0,73.239074,719.002092,0.399976,140,118,5.356283,5.327474,64.989394,22.750977,0,Pornografico
0.601319,0.507308,53.704147,131.180478,102.223928,0.612533,0.374125,0.544104,-0.352706,0,2.01904,0,75.727931,2402.947402,0.140717,382,225,21.047689,2.327474,47.46709,26.635417,0,Pornografico
0.564486,0.847007,56.152914,133.417559,126.495334,0.568053,0.849771,0.628837,0.651077,0,1.473557,0,73.071604,2033.533188,0.138337,313,219,14.818685,6.365234,62.203045,32.831055,0,Pornografico
0.386996,0.216334,33.453109,70.109784,195.876483,0.420748,0.949098,0.419872,0.667306,76593,2.191753,1,45.51586,3140.459162,0.08296,286,293,21.194661,3.543945,55.31749,28.575195,0,Pornografico
0.39761,0.391013,130.367074,94.205439,136.204198,0.491204,0.474774,0.474323,0.424105,0,3.681169,1,70.323613,6137.656347,0.031821,276,256,31.051921,13.178874,57.660431,46.504883,0,Pornografico
0.463943,0.551887,27.644288,95.44395,162.011785,0.516221,0.15958,0.102469,1.538549,0,2.486619,0,52.207021,3529.304833,0.084065,233,257,27.124512,3.015625,57.962875,37.749674,0,Pornografico
0.382299,0.460096,158.906573,74.213146,97.037793,0.444601,1.158244,0.573942,0.753151,0,0.050395,0,45.032812,318.468037,0.146514,398,249,0.384928,0.272949,23.476692,3.16276,0,Pornografico
0.369235,0.804306,49.480493,70.686624,218.708316,0.432947,1.20699,0.512295,1.288715,0,1.903977,0,49.465488,3399.557575,0.058748,442,300,17.587565,7.265462,57.030875,27.326497,0,Pornografico
0.649291,0.625202,19.777875,106.500753,208.622633,0.606061,0.492556,0.044709,1.36592,140800,3.500887,1,32.650865,4706.542423,0.085217,220,237,48.899089,6.856608,64.694181,59.291667,0.188247,Pornografico
0.460964,0.417862,26.270909,92.026861,182.779915,0.463115,0.557098,0.450379,0.125769,0,0.434623,0,38.71727,1391.903679,0.111748,332,139,5.608236,5.204753,58.663698,19.906576,0,Pornografico
0.515744,0.42825,28.091287,82.813277,190.978982,0.464627,1.134563,0.486281,1.325818,0,1.66353,0,34.253967,2520.795165,0.122659,332,278,20.190267,2.715169,47.89583,25.823893,0.173095,Pornografico
0.522086,0.54517,18.527614,90.132065,193.518961,0.524439,0.411156,0.296371,0.137341,0,3.078967,0,23.350599,4085.377993,0.098768,343,325,42.702311,3.722656,61.270726,45.216146,0,Pornografico
0.552142,0.44393,23.033209,83.663402,123.596028,0.450756,0.485359,0.621085,1.14841,0,0.229394,0,16.541307,784.249783,0.193017,250,353,3.075195,1.111165,47.863394,5.36849,0,Pornografico
0.607807,0.752719,22.012203,79.104474,159.218946,0.459598,0.518422,0.560685,1.266122,0,0.614209,0,9.796432,1423.688384,0.195217,326,146,10.249837,6.218587,46.208572,21.261068,0,Pornografico
0.553562,0.675606,6.682477,181.824847,187.171937,0.552275,0.121772,0.384047,-0.124355,0,0.321024,0,7.640168,1574.724963,0.068083,98,279,4.373372,2.420247,30.57113,22.068034,0,Pornografico
0.67388,0.680402,13.665651,125.707399,154.162637,0.720225,0.368494,0.248017,-1.031105,0,4.747111,0,6.753588,8297.667673,0.037646,360,237,67.142578,5.176107,75.28264,72.625326,0,Pornografico
0.719441,0.607004,18.925696,93.309722,160.939574,0.694611,0.312139,0.528636,-0.523919,0,0.817442,0,34.248292,1184.239682,0.362791,157,390,13.179688,9.329102,66.851493,56.570964,0,Pornografico
0.315342,0.656607,17.018753,59.946391,211.157996,0.468758,0.369972,0.473389,-0.655248,0,1.534862,0,23.100275,2683.956636,0.071482,401,248,13.338704,10.285645,56.596277,28.124023,0,Pornografico
0.441632,0.619969,24.218972,96.385805,169.137219,0.445447,0.690579,0.548117,0.279758,75105,1.500098,1,34.724329,4791.350647,0.03535,270,316,21.02181,4.6486,55.053295,32.719076,0.121897,Pornografico
0.730755,0.624714,16.257143,93.180758,74.328863,0.717784,0.396058,0.41234,0.956133,0,0.02412,0,35.538667,145.84062,0.687415,262,285,7.727214,1.529297,46.666124,31.941732,0,Pornografico
0.569553,0.746371,13.738303,68.888175,204.493024,0.557575,0.309877,0.339155,0.947095,0,1.685852,0,18.311015,2365.709812,0.199698,352,297,28.951172,0.30127,75.428322,28.79069,0,Pornografico
0.519584,0.595955,24.284365,71.543325,186.083822,0.545886,0.537503,0.204059,-0.259102,157914,2.952118,1,35.81603,5166.868325,0.070484,330,222,48.743001,1.198893,54.921023,51.623372,0,Pornografico
